var_name,split_list,sub_total_sample_num,positive_sample_num,negative_sample_num,sub_total_num_percentage,positive_rate_in_sub_total,woe_list,iv_list,iv
consume_amt_session,"(978.4400000000002,1430.4268000000002]",395,93.0,302.0,0.05266666666666667,0.23544303797468355,0.21682184851060107,0.0026379790280969674,0.3421114823600036
consume_amt_session,"(1430.4268000000002,2000.0]",503,105.0,398.0,0.06706666666666666,0.20874751491053678,0.06215767458708306,0.0002639766451680847,0.3421114823600036
consume_amt_session,"(2000.0,2830.0]",433,120.0,313.0,0.05773333333333333,0.27713625866050806,0.4359376946758606,0.012405520974895034,0.3421114823600036
consume_amt_session,"(2830.0,4001.1400000000003]",527,115.0,412.0,0.07026666666666667,0.21821631878557876,0.11855803444989428,0.001023019007490302,0.3421114823600036
consume_amt_session,"(4001.1400000000003,5841.063399999999]",601,167.0,434.0,0.08013333333333333,0.2778702163061564,0.4395982752935947,0.01752573216462347,0.3421114823600036
consume_amt_session,"(5841.063399999999,7821.0854]",460,100.0,360.0,0.06133333333333333,0.21739130434782608,0.11371550534944501,0.0008203411590283052,0.3421114823600036
consume_amt_session,"(7821.0854,10264.844]",519,125.0,394.0,0.0692,0.24084778420038536,0.24661200278672155,0.004521696077697919,0.3421114823600036
consume_amt_session,"(10264.844,14577.0]",484,135.0,349.0,0.06453333333333333,0.27892561983471076,0.4448519390333069,0.014472899193853653,0.3421114823600036
consume_amt_session,"(14577.0,19850.0]",522,95.0,427.0,0.0696,0.18199233716475097,-0.10825767459932022,0.0007891782225792241,0.3421114823600036
consume_amt_session,"(19850.0,29318.101200000005]",533,141.0,392.0,0.07106666666666667,0.26454033771106944,0.37214713329505256,0.010943469253826449,0.3421114823600036
consume_amt_session,"(29318.101200000005,+INF)",625,137.0,488.0,0.08333333333333333,0.2192,0.12431467357345534,0.0013361783517043778,0.3421114823600036
month_avg_use_year,"(-INF,+INF)",7500,1490.0,6010.0,1.0,0.19866666666666666,5.04751565573161e-08,2.54774153861534e-15,2.54774153861534e-15
month_avg_use_month6,"(-INF,+INF)",7500,1490.0,6010.0,1.0,0.19866666666666666,5.04751565573161e-08,2.54774153861534e-15,2.54774153861534e-15
month_avg_use_month3,"(-INF,0.005982840200000001]",600,11.0,589.0,0.08,0.018333333333333333,-2.5858733611749716,0.23433372385830442,0.39759609137488683
month_avg_use_month3,"(0.005982840200000001,0.0384]",407,53.0,354.0,0.054266666666666664,0.13022113022113022,-0.5043547666870669,0.011767257416115682,0.39759609137488683
month_avg_use_month3,"(0.0384,0.06807291565000001]",406,60.0,346.0,0.05413333333333333,0.1477832512315271,-0.3574442065978966,0.006184574233715252,0.39759609137488683
month_avg_use_month3,"(0.06807291565000001,0.10701234154]",483,130.0,353.0,0.0644,0.2691511387163561,0.39571550805642863,0.011283009250293982,0.39759609137488683
month_avg_use_month3,"(0.10701234154,0.183876]",699,216.0,483.0,0.0932,0.3090128755364807,0.5899106385448805,0.038108484955882975,0.39759609137488683
month_avg_use_month3,"(0.183876,0.2318152956]",377,130.0,247.0,0.05026666666666667,0.3448275862068966,0.7527951067896094,0.03474164692473731,0.39759609137488683
month_avg_use_month3,"(0.2318152956,0.28992390646]",434,116.0,318.0,0.057866666666666663,0.2672811059907834,0.38618798451917097,0.00963175457229904,0.39759609137488683
month_avg_use_month3,"(0.28992390646,0.338197939]",397,87.0,310.0,0.05293333333333333,0.21914357682619648,0.12398527660917402,0.0008441678138456462,0.39759609137488683
month_avg_use_month3,"(0.338197939,0.40779090604999996]",484,128.0,356.0,0.06453333333333333,0.2644628099173554,0.3717486620081931,0.009915087657531864,0.39759609137488683
month_avg_use_month3,"(0.40779090604999996,0.5020236126400001]",591,131.0,460.0,0.0788,0.22165820642978004,0.13862000827496596,0.001577552814609379,0.39759609137488683
month_avg_use_month3,"(0.5020236126400001,0.6470092482399998]",647,128.0,519.0,0.08626666666666667,0.19783616692426584,-0.005224402085036953,2.3508893424779933e-06,0.39759609137488683
month_avg_use_month3,"(0.6470092482399998,0.7450304168999999]",380,51.0,329.0,0.050666666666666665,0.13421052631578947,-0.4695818326202275,0.009632935085969402,0.39759609137488683
month_avg_use_month3,"(0.7450304168999999,0.88911996204]",441,89.0,352.0,0.0588,0.2018140589569161,0.01965466222779709,2.284938052895023e-05,0.39759609137488683
month_avg_use_month3,"(0.88911996204,0.99995112978]",681,82.0,599.0,0.0908,0.12041116005873716,-0.5938926696948904,0.026507576043380048,0.39759609137488683
month_avg_use_month3,"(0.99995112978,+INF)",473,78.0,395.0,0.06306666666666666,0.1649048625792812,-0.22752728073584613,0.0030431204783304532,0.39759609137488683
